episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,-6565.361453541664,-6565.361453541664,0.99981,1458,512,7.190487547981428,6,52.80951245201858,0.0,-0.06,-7.8015130423282475,0.0,150.0,1.0
1,-22156.43924603037,-14360.900349786018,0.99962,1458,866,23.12818529863844,12,36.871814701361565,0.0,-0.12,-9.152346863682963,0.0,260.0,0.8
2,-10033.202401574521,-12918.334367048852,0.99943,1458,673,8.07324338296392,6,51.92675661703607,10.0,-0.06,-0.0,0.0,130.0,0.2
3,-17907.704410401995,-14165.676877887137,0.99924,1458,636,20.027309510394208,12,39.972690489605725,0.0,-0.12,-2.5153601588498686,0.0,340.0,0.1
4,-6286.27248575308,-12589.795999460326,0.99905,1458,227,5.0684674379239825,6,54.931532562075915,0.0,-0.06,-9.247788963589878,0.0,140.0,0.7000000000000001
5,-18321.15214518322,-13545.022023747473,0.99886,1458,774,22.49262477263447,12,37.507375227365344,0.0,-0.12,-3.3062067475480905,0.0,340.0,0.1
6,-7839.9274763220865,-12730.008516972419,0.99867,1458,512,6.9433121530613695,6,53.05668784693864,0.0,-0.06,-15.488603272392485,0.0,120.0,0.1
7,-14571.485347907805,-12960.193120839343,0.99848,1458,625,20.892703189289012,12,39.107296810711,0.0,-0.12,-7.353231136175147,0.0,300.0,1.0
8,-6004.567698160372,-12187.345851652792,0.99829,1458,239,5.306122208034294,6,54.693877791965676,10.0,-0.06,-0.0,0.0,130.0,0.9
9,-18965.155734884607,-12865.126839975974,0.9981,1458,734,21.62605845223736,12,38.3739415477627,0.0,-0.12,-9.146236863588722,0.0,280.0,0.4
10,-12811.279969889521,-13489.718691610757,0.99791,1458,691,8.538094042952412,6,51.461905957047584,0.0,-0.06,-16.01716957078372,0.0,120.0,0.0
11,-16171.448196234604,-12891.219586631181,0.99772,1458,670,22.351982663800094,12,37.64801733619985,9.874428152170104,-0.12,-0.0,0.0,360.0,0.2
12,-4589.744497976467,-12346.873796271377,0.99753,1458,227,5.3526520980712675,6,54.64734790192864,0.0,-0.06,-2.7582389373941885,0.0,180.0,0.7000000000000001
13,-14489.435436423908,-12005.046898873568,0.99734,1458,693,21.82632792625486,12,38.17367207374508,0.4956755263245276,-0.12,-0.0,0.0,320.0,0.5
14,-6635.907270672811,-12040.01037736554,0.99715,1458,467,6.7048659330752,6,53.29513406692484,10.0,-0.06,-0.0,0.0,190.0,0.2
15,-19751.621959268243,-12183.057358774044,0.99696,1458,762,21.9531221378391,12,38.046877862161004,0.3612096755558144,-0.12,-0.0,0.0,320.0,0.2
16,-14296.38607638663,-12828.703218780496,0.99677,1458,746,8.808507988086763,6,51.1914920119131,0.0,-0.06,-6.93615786647201,0.0,150.0,0.9
17,-19624.51875600041,-13334.006559589756,0.99658,1458,834,25.341387400293815,12,34.6586125997062,0.0,-0.12,-1.0544933063352424,0.0,380.0,0.1
18,-7209.658203959841,-13454.515610169703,0.99639,1458,424,6.406947822974846,6,53.593052177025214,10.0,-0.06,-0.0,0.0,150.0,0.30000000000000004
19,-20786.986373037107,-13636.698673984953,0.9962,1458,746,20.77099161247884,12,39.22900838752119,0.0,-0.12,-5.1576381531211535,0.0,300.0,0.5
20,-4858.612637723895,-12841.43194076839,0.99601,1458,390,6.671331878072238,6,53.328668121927784,10.0,-0.06,-0.0,0.0,160.0,0.9
21,-20911.54834099068,-13315.441955244,0.99582,1458,813,22.602256875148196,12,37.39774312485166,0.0,-0.12,-8.092250633596919,0.0,260.0,0.7000000000000001
22,-4575.11386550053,-13313.978891996405,0.99563,1458,239,5.381306832826881,6,54.61869316717316,10.0,-0.06,-0.0,0.0,200.0,0.7000000000000001
23,-19209.358787255234,-13785.971227079537,0.99544,1458,600,19.729956882498865,12,40.270043117501146,2.858622685223785,-0.12,-0.0,0.0,400.0,0.8
24,-8087.915003117532,-13931.17200032401,0.99525,1458,454,6.432218887885643,6,53.56778111211439,10.0,-0.06,-0.0,0.0,180.0,0.2
25,-15474.212853349904,-13503.431089732176,0.9950600000000001,1458,613,21.116982145189674,12,38.883017854810326,0.0,-0.12,-2.022097458410008,0.0,340.0,0.7000000000000001
26,-8327.63584695029,-12906.556066788542,0.99487,1458,588,7.594730722838094,6,52.40526927716178,0.6437623573498346,-0.06,-0.0,0.0,200.0,0.8
27,-19200.08960348745,-12864.113151537245,0.99468,1458,740,21.708716357310344,12,38.291283642689606,0.0,-0.12,-4.459000511792928,0.0,320.0,0.1
28,-7360.604240980291,-12879.207755239291,0.99449,1458,467,6.741764777785276,6,53.258235222214836,10.0,-0.06,-0.0,0.0,150.0,0.30000000000000004
29,-18964.027389322866,-12696.911856867868,0.9943,1458,798,22.81863161944326,12,37.18136838055675,0.7611045795583027,-0.12,-0.0,0.0,400.0,0.5
