episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action
0,-15039.210703438424,-15039.210703438424,0.99981,243,20,63.9892365791431,3,1936.0107634208605,7.7671932992361565,-0.15000000000000002,-0.0,0.0
1,-15058.421504469781,-15048.816103954103,0.99962,243,24,64.00066083980344,3,1935.999339160191,7.76671295493275,-0.15000000000000002,-0.0,0.0
2,-15537.194514570969,-15211.608907493059,0.99943,243,25,64.01356214205305,3,1935.986437857945,7.768300174762956,-0.15000000000000002,-0.0,0.0
3,-15707.775211929491,-15335.650483602167,0.99924,243,26,64.01032240252884,3,1935.989677597474,7.771644757288735,-0.15000000000000002,-0.0,0.0
4,-15342.14277842149,-15336.948942566032,0.99905,243,22,63.98812962106739,3,1936.0118703789294,7.780531216441778,-0.15000000000000002,-0.0,0.0
5,-15637.570783132716,-15387.052582660479,0.99886,243,25,64.00022988167623,3,1935.9997701183215,7.761989263935421,-0.15000000000000002,-0.0,0.0
6,-15710.829348085404,-15433.306406292611,0.99867,243,20,63.98871084969067,3,1936.011289150314,7.767334755700478,-0.15000000000000002,-0.0,0.0
7,-15224.831495853172,-15407.247042487681,0.99848,243,31,64.01667511006767,3,1935.983324889937,7.767742710476061,-0.15000000000000002,-0.0,0.0
8,-14382.914097061803,-15293.432270773694,0.99829,243,27,64.00606632863621,3,1935.9939336713671,7.758956569652572,-0.15000000000000002,-0.0,0.0
9,-15511.912985811477,-15315.28034227747,0.9981,243,32,64.02435858904344,3,1935.9756414109552,7.759800276383427,-0.15000000000000002,-0.0,0.0
10,-14616.006659887646,-15272.959937922395,0.99791,243,28,64.00997189125447,3,1935.9900281087478,7.768245582124962,-0.15000000000000002,-0.0,0.0
11,-15178.766457042868,-15284.994433179701,0.99772,243,27,64.00188015173005,3,1935.998119848268,7.76090715222315,-0.15000000000000002,-0.0,0.0
12,-15663.404576100364,-15297.61543933264,0.99753,243,23,63.99670337046612,3,1936.0032966295405,7.76560371458492,-0.15000000000000002,-0.0,0.0
13,-14692.436092173346,-15196.081527357024,0.99734,243,19,63.983907631135146,3,1936.0160923688668,7.761000138035938,-0.15000000000000002,-0.0,0.0
14,-15344.085148166267,-15196.275764331504,0.99715,243,22,63.98075293327304,3,1936.019247066726,7.766710590268183,-0.15000000000000002,-0.0,0.0
15,-15970.81835353223,-15229.600521371456,0.99696,243,20,63.97975319368445,3,1936.0202468063158,7.762205417207784,-0.15000000000000002,-0.0,0.0
16,-15931.076014250531,-15251.625187987967,0.99677,243,23,63.9867684123003,3,1936.0132315877045,7.769786279172352,-0.15000000000000002,-0.0,0.0
17,-15430.801238990745,-15272.222162301729,0.99658,243,22,63.99863267274163,3,1936.0013673272554,7.774814992592427,-0.15000000000000002,-0.0,0.0
18,-15664.377553705795,-15400.368507966128,0.99639,243,21,63.98863397495713,3,1936.0113660250431,7.776858560568991,-0.15000000000000002,-0.0,0.0
19,-15009.338852525289,-15350.111094637507,0.9962,243,24,63.9976782352953,3,1936.0023217647058,7.761993285173907,-0.15000000000000002,-0.0,0.0
20,-16239.60836309209,-15512.471264957954,0.99601,243,21,63.99366145406145,3,1936.0063385459382,7.773177384480947,-0.15000000000000002,-0.0,0.0
21,-15349.35631972997,-15529.53025122666,0.99582,243,20,63.98508571452847,3,1936.0149142854739,7.756849351190845,-0.15000000000000002,-0.0,0.0
22,-15023.791794132423,-15465.568973029867,0.99563,243,21,63.98073135081164,3,1936.0192686491928,7.759612129533259,-0.15000000000000002,-0.0,0.0
23,-14917.844230554341,-15488.109786867964,0.99544,243,22,63.991059611154405,3,1936.0089403888512,7.780220962275026,-0.15000000000000002,-0.0,0.0
24,-15064.392406898744,-15460.140512741218,0.99525,243,34,64.02913482990319,3,1935.970865170091,7.754468195706661,-0.15000000000000002,-0.0,0.0
25,-14665.77846500735,-15329.636523888728,0.9950600000000001,243,28,64.01433509030139,3,1935.985664909696,7.775940162823361,-0.15000000000000002,-0.0,0.0
26,-15700.68034632806,-15306.59695709648,0.99487,243,31,64.00471239256427,3,1935.9952876074376,7.759399998062646,-0.15000000000000002,-0.0,0.0
27,-15340.79218956095,-15297.596052153502,0.99468,243,21,63.989596652851105,3,1936.010403347151,7.756235816831516,-0.15000000000000002,-0.0,0.0
28,-15117.81233184619,-15242.939529967542,0.99449,243,20,63.98273987169441,3,1936.017260128305,7.757658718298637,-0.15000000000000002,-0.0,0.0
29,-14826.113560951575,-15224.617000810167,0.9943,243,29,64.01789213220853,3,1935.982107867788,7.773478389834904,-0.15000000000000002,-0.0,0.0
30,-15725.554555912215,-15173.211620092183,0.99411,243,27,64.01818943439403,3,1935.981810565611,7.758765593825436,-0.15000000000000002,-0.0,0.0
31,-15386.474198638492,-15176.923407983035,0.99392,243,18,63.98511369490852,3,1936.014886305091,7.776800073705752,-0.15000000000000002,-0.0,0.0
32,-15527.920600755797,-15227.336288645372,0.99373,243,22,63.988544913399615,3,1936.0114550866006,7.764543931482443,-0.15000000000000002,-0.0,0.0
33,-15042.389758823385,-15239.790841472277,0.99354,243,28,64.0011131738841,3,1935.9988868261157,7.786015898755605,-0.15000000000000002,-0.0,0.0
34,-15322.083622005466,-15265.559962982948,0.99335,243,24,64.0064984761981,3,1935.9935015238002,7.7694757339948906,-0.15000000000000002,-0.0,0.0
35,-15146.639272618291,-15313.646043744044,0.99316,243,22,63.99785873681562,3,1936.0021412631809,7.756565525224768,-0.15000000000000002,-0.0,0.0
36,-15442.085051421296,-15287.786514253366,0.99297,243,21,63.98757395506648,3,1936.0124260449315,7.7643317994485646,-0.15000000000000002,-0.0,0.0
37,-14959.60796894567,-15249.66809219184,0.99278,243,26,64.00087821573962,3,1935.9991217842633,7.764569031463666,-0.15000000000000002,-0.0,0.0
38,-15485.123913376881,-15286.399250344906,0.99259,243,28,64.00627918397315,3,1935.993720816027,7.764032831911985,-0.15000000000000002,-0.0,0.0
39,-14957.526635673417,-15299.54055781709,0.9924,243,19,63.99467544426419,3,1936.0053245557374,7.76187257128563,-0.15000000000000002,-0.0,0.0
40,-14949.876763083992,-15221.97277853427,0.99221,243,24,63.99644666294,3,1936.0035533370549,7.770775404352108,-0.15000000000000002,-0.0,0.0
41,-15501.069240009652,-15233.432282671385,0.99202,243,25,64.0052029232784,3,1935.9947970767255,7.7662886907085324,-0.15000000000000002,-0.0,0.0
42,-15365.18591205667,-15217.158813801472,0.99183,243,31,64.0279322256914,3,1935.972067774309,7.757176008767397,-0.15000000000000002,-0.0,0.0
43,-15680.37675666735,-15280.95751358587,0.99164,243,22,63.99334448597805,3,1936.0066555140231,7.771220493220979,-0.15000000000000002,-0.0,0.0
44,-14922.04534423291,-15240.953685808612,0.99145,243,28,64.00701570458133,3,1935.9929842954195,7.769407050446219,-0.15000000000000002,-0.0,0.0
45,-15189.003589280837,-15245.190117474867,0.99126,243,25,63.9909239649409,3,1936.0090760350583,7.762318972328672,-0.15000000000000002,-0.0,0.0
46,-15272.464510332986,-15228.228063366036,0.99107,243,24,63.99272526734091,3,1936.0072747326617,7.764362540305237,-0.15000000000000002,-0.0,0.0
47,-15300.391948911647,-15262.306461362637,0.99088,243,19,63.98376152782935,3,1936.0162384721762,7.771008361187102,-0.15000000000000002,-0.0,0.0
48,-15476.100195475454,-15261.40408957249,0.99069,243,19,63.98972874639809,3,1936.0102712536025,7.771105113465087,-0.15000000000000002,-0.0,0.0
49,-15520.86063215412,-15317.737489220564,0.9905,243,23,63.9973610069081,3,1936.0026389930974,7.762979446812429,-0.15000000000000002,-0.0,0.0
50,-15989.0421299596,-15421.654025908123,0.99031,243,23,64.00007030906342,3,1935.9999296909355,7.7598242617236,-0.15000000000000002,-0.0,0.0
51,-15618.991491312208,-15433.44625103838,0.99012,243,21,63.99059056945332,3,1936.0094094305489,7.755906108438264,-0.15000000000000002,-0.0,0.0
52,-15251.530801489112,-15422.080739981622,0.98993,243,27,64.01337778824494,3,1935.986622211756,7.768782884450659,-0.15000000000000002,-0.0,0.0
53,-15555.171911746183,-15409.560255489505,0.98974,243,23,63.99568604863493,3,1936.0043139513637,7.7626486807219255,-0.15000000000000002,-0.0,0.0
54,-14229.46525452755,-15340.302246518968,0.98955,243,26,64.01261168495236,3,1935.9873883150512,7.766011083710951,-0.15000000000000002,-0.0,0.0
55,-14650.065291949302,-15286.408416785818,0.98936,243,21,63.99691994547963,3,1936.0030800545135,7.753927575406148,-0.15000000000000002,-0.0,0.0
56,-15245.568894666301,-15283.718855219147,0.98917,243,23,63.991839164198396,3,1936.0081608358007,7.773771139529516,-0.15000000000000002,-0.0,0.0
57,-15105.244758100189,-15264.204136138002,0.98898,243,21,63.99146342479433,3,1936.0085365752059,7.757443106239414,-0.15000000000000002,-0.0,0.0
58,-15068.307581889501,-15223.424874779408,0.98879,243,27,64.00295672670485,3,1935.9970432732964,7.759731013607642,-0.15000000000000002,-0.0,0.0
59,-15507.474437466659,-15222.08625531066,0.9886,243,19,63.9816489872837,3,1936.01835101272,7.762374908032136,-0.15000000000000002,-0.0,0.0
60,-15385.142746712796,-15161.696316985981,0.98841,243,27,64.00072420579232,3,1935.9992757942111,7.759268511114365,-0.15000000000000002,-0.0,0.0
61,-16004.170264966087,-15200.21419435137,0.98822,243,24,64.00264046637093,3,1935.99735953363,7.757230974612339,-0.15000000000000002,-0.0,0.0
62,-15146.801599479564,-15189.741274150414,0.98803,243,26,64.0096857685348,3,1935.9903142314702,7.773068930249998,-0.15000000000000002,-0.0,0.0
63,-15443.537263859647,-15178.577809361761,0.98784,243,20,63.99161002898466,3,1936.0083899710187,7.762162775998258,-0.15000000000000002,-0.0,0.0
64,-14358.316471634116,-15191.462931072416,0.98765,243,27,64.00118924755763,3,1935.9988107524434,7.783583365107589,-0.15000000000000002,-0.0,0.0
65,-15837.112393858179,-15310.167641263304,0.98746,243,21,63.996549508136376,3,1936.0034504918578,7.761312078684127,-0.15000000000000002,-0.0,0.0
66,-14558.526349458476,-15241.46338674252,0.98727,243,23,63.99361081022312,3,1936.006389189777,7.786406847048818,-0.15000000000000002,-0.0,0.0
67,-15529.14083676275,-15283.852994608776,0.98708,243,24,63.98970307078872,3,1936.0102969292066,7.76195064396438,-0.15000000000000002,-0.0,0.0
68,-14848.266094233204,-15261.848845843148,0.98689,243,18,63.98028628949056,3,1936.0197137105142,7.759598219507618,-0.15000000000000002,-0.0,0.0
69,-15233.329888916138,-15234.434390988095,0.9867,243,25,63.99601854983315,3,1936.0039814501722,7.767306710544584,-0.15000000000000002,-0.0,0.0
70,-14246.676976097526,-15120.587813926566,0.98651,243,19,63.98421951780917,3,1936.0157804821963,7.76535166620472,-0.15000000000000002,-0.0,0.0
71,-15445.209180676437,-15064.691705497602,0.98632,243,27,64.01069977836198,3,1935.9893002216372,7.765675906990466,-0.15000000000000002,-0.0,0.0
72,-15461.050469044409,-15096.11659245409,0.98613,243,23,63.99843499696497,3,1936.0015650030293,7.764119667414687,-0.15000000000000002,-0.0,0.0
73,-15079.42079986357,-15059.704946054484,0.98594,243,21,63.9856352573893,3,1936.0143647426114,7.777906948669287,-0.15000000000000002,-0.0,0.0
74,-15630.84961719843,-15186.958260610912,0.98575,243,20,63.988712559690484,3,1936.011287440306,7.769051469770672,-0.15000000000000002,-0.0,0.0
75,-14920.92607497371,-15095.339628722466,0.98556,243,19,63.98762882025175,3,1936.0123711797448,7.767395234181285,-0.15000000000000002,-0.0,0.0
76,-14381.573115702371,-15077.644305346854,0.98537,243,22,63.98875603868746,3,1936.0112439613122,7.758609093201332,-0.15000000000000002,-0.0,0.0
77,-15499.733030230735,-15074.703524693654,0.9851800000000001,243,33,64.02500029933479,3,1935.9749997006647,7.763944866031371,-0.15000000000000002,-0.0,0.0
78,-14642.612684485544,-15054.138183718886,0.98499,243,19,63.985405601391356,3,1936.0145943986138,7.765681374754434,-0.15000000000000002,-0.0,0.0
79,-14921.7778677399,-15022.98298160126,0.9848,243,28,64.01950186195734,3,1935.98049813805,7.76505174155817,-0.15000000000000002,-0.0,0.0
80,-15067.802525864983,-15105.095536578006,0.98461,243,24,63.993529080641814,3,1936.0064709193502,7.759248303513138,-0.15000000000000002,-0.0,0.0
81,-15293.677015089552,-15089.942320019318,0.98442,243,22,63.99676134117329,3,1936.0032386588296,7.777282782673726,-0.15000000000000002,-0.0,0.0
82,-15121.628875918987,-15056.000160706777,0.98423,243,31,64.01022664333713,3,1935.9897733566586,7.770855179039938,-0.15000000000000002,-0.0,0.0
83,-15093.643360477452,-15057.422416768168,0.98404,243,22,63.99339090349079,3,1936.0066090965095,7.767724942574537,-0.15000000000000002,-0.0,0.0
84,-15548.989963300824,-15049.236451378407,0.98385,243,21,63.992210122523076,3,1936.0077898774737,7.758938801594585,-0.15000000000000002,-0.0,0.0
85,-15192.355607408717,-15076.379404621906,0.98366,243,24,64.00130238288291,3,1935.9986976171124,7.774467515577924,-0.15000000000000002,-0.0,0.0
86,-15767.461241803201,-15214.968217231988,0.98347,243,24,63.99898134613478,3,1936.0010186538689,7.763079241972015,-0.15000000000000002,-0.0,0.0
87,-15319.062435946824,-15196.901157803597,0.98328,243,22,63.99171360657171,3,1936.0082863934288,7.77860795539209,-0.15000000000000002,-0.0,0.0
88,-15777.198175691856,-15310.35970692423,0.98309,243,29,64.01191282518333,3,1935.9880871748092,7.762550534302857,-0.15000000000000002,-0.0,0.0
89,-15161.0055839699,-15334.28247854723,0.9829,243,28,64.00618508561186,3,1935.993814914387,7.762635263865409,-0.15000000000000002,-0.0,0.0
90,-14830.291296740188,-15310.53135563475,0.98271,243,25,64.00095038765994,3,1935.9990496123437,7.767482336658842,-0.15000000000000002,-0.0,0.0
91,-14925.807175181702,-15273.744371643965,0.98252,243,25,63.998062648191386,3,1936.001937351802,7.765122809792117,-0.15000000000000002,-0.0,0.0
92,-15221.331752935506,-15283.714659345618,0.98233,243,28,64.00687386698748,3,1935.9931261330173,7.768438701753979,-0.15000000000000002,-0.0,0.0
93,-15354.6062831788,-15309.810951615753,0.98214,243,21,63.990682127313086,3,1936.0093178726906,7.771865382388703,-0.15000000000000002,-0.0,0.0
94,-14963.25176069963,-15251.237131355636,0.98195,243,21,63.98759542952397,3,1936.0124045704724,7.7634089503652675,-0.15000000000000002,-0.0,0.0
95,-15095.321467553526,-15241.533717370115,0.98176,243,22,63.994467689939725,3,1936.0055323100635,7.778937663785342,-0.15000000000000002,-0.0,0.0
96,-15260.567493149494,-15190.84434250474,0.98157,243,24,63.99847490861542,3,1936.001525091385,7.7701515233686544,-0.15000000000000002,-0.0,0.0
97,-14911.15058791827,-15150.053157701885,0.98138,243,20,63.99140716906119,3,1936.0085928309381,7.762011097713389,-0.15000000000000002,-0.0,0.0
98,-14682.088835393144,-15040.542223672015,0.98119,243,21,63.98990847131522,3,1936.0100915286848,7.777558072591086,-0.15000000000000002,-0.0,0.0
99,-14397.113865836935,-14964.153051858719,0.981,243,20,63.981912731649274,3,1936.0180872683463,7.7631179732401865,-0.15000000000000002,-0.0,0.0
100,-14977.677862616418,-14978.891708446343,0.98081,243,21,63.98703995027387,3,1936.012960049733,7.757314535195156,-0.15000000000000002,-0.0,0.0
101,-15609.42324818117,-15047.25331574629,0.98062,243,24,63.998356210813924,3,1936.0016437891843,7.7721950913452185,-0.15000000000000002,-0.0,0.0
102,-15149.376655055396,-15040.057805958277,0.98043,243,25,64.00182117887137,3,1935.998178821129,7.758042997141155,-0.15000000000000002,-0.0,0.0
103,-14883.097795171529,-14992.90695715755,0.98024,243,24,63.98802943932542,3,1936.011970560676,7.7621525541777086,-0.15000000000000002,-0.0,0.0
104,-15767.083194331124,-15073.2901005207,0.98005,243,26,64.00589265800146,3,1935.9941073419964,7.76684911669594,-0.15000000000000002,-0.0,0.0
105,-14868.439735143256,-15050.601927279675,0.97986,243,21,63.99434091857154,3,1936.0056590814263,7.774371029867993,-0.15000000000000002,-0.0,0.0
106,-15808.21555956982,-15105.366733921706,0.97967,243,25,63.99435022073116,3,1936.005649779269,7.757830865107277,-0.15000000000000002,-0.0,0.0
107,-15062.844088867165,-15120.536084016596,0.97948,243,20,63.994190481000686,3,1936.0058095190002,7.753963391879085,-0.15000000000000002,-0.0,0.0
108,-14676.450044335936,-15119.972204910877,0.97929,243,22,63.988785699552295,3,1936.0112143004453,7.763186930560952,-0.15000000000000002,-0.0,0.0
109,-15403.391138778652,-15220.599932205045,0.9791,243,25,63.99438596018252,3,1936.0056140398206,7.771205965038934,-0.15000000000000002,-0.0,0.0
110,-15140.056803568463,-15236.837826300252,0.97891,243,25,64.00584726236782,3,1935.9941527376282,7.757618733073399,-0.15000000000000002,-0.0,0.0
111,-14912.784813165863,-15167.173982798722,0.97872,243,22,63.99148352286072,3,1936.0085164771374,7.761528388745412,-0.15000000000000002,-0.0,0.0
112,-15553.285792247878,-15207.564896517968,0.97853,243,22,64.000774741558,3,1935.9992252584407,7.755724950543918,-0.15000000000000002,-0.0,0.0
113,-15478.99323279443,-15267.15444028026,0.97834,243,25,64.01171900187501,3,1935.9882809981264,7.773759429860969,-0.15000000000000002,-0.0,0.0
114,-15401.09550022642,-15230.555670869788,0.97815,243,23,63.99578830426217,3,1936.004211695738,7.7673318262271795,-0.15000000000000002,-0.0,0.0
115,-14872.893622262429,-15231.001059581706,0.97796,243,22,63.98923256468619,3,1936.010767435314,7.754293100272337,-0.15000000000000002,-0.0,0.0
116,-15174.847345236873,-15167.664238148409,0.97777,243,21,63.98495578334509,3,1936.0150442166557,7.762762666336735,-0.15000000000000002,-0.0,0.0
117,-15562.183104716558,-15217.598139733349,0.97758,243,27,64.01092404385071,3,1935.989075956148,7.7715356734321865,-0.15000000000000002,-0.0,0.0
118,-14486.228420390938,-15198.57597733885,0.97739,243,29,64.01756968015957,3,1935.9824303198411,7.774898076108288,-0.15000000000000002,-0.0,0.0
119,-15218.331955761814,-15180.070059037167,0.9772,243,22,63.99974994073395,3,1936.000250059262,7.764707558454688,-0.15000000000000002,-0.0,0.0
120,-15317.434813596681,-15197.80786003999,0.97701,243,20,63.98636115928547,3,1936.0136388407193,7.75890412097292,-0.15000000000000002,-0.0,0.0
121,-15736.653213471553,-15280.194700070559,0.97682,243,25,63.98450141960227,3,1936.0154985803947,7.7655254453988745,-0.15000000000000002,-0.0,0.0
122,-15610.101567352638,-15285.876277581032,0.97663,243,24,64.00031872188224,3,1935.9996812781128,7.770510996656182,-0.15000000000000002,-0.0,0.0
123,-15345.290620397862,-15272.506016341376,0.97644,243,28,64.00939898231486,3,1935.9906010176858,7.766441644241314,-0.15000000000000002,-0.0,0.0
124,-14359.479989430176,-15168.344465261753,0.97625,243,21,63.996610200922035,3,1936.0033897990772,7.757655503261363,-0.15000000000000002,-0.0,0.0
125,-15134.9883277961,-15194.55393581512,0.97606,243,23,64.00063846142368,3,1935.9993615385795,7.7653133132085355,-0.15000000000000002,-0.0,0.0
126,-15262.850303529112,-15203.354231644344,0.97587,243,32,64.0301437636519,3,1935.9698562363462,7.775227784658002,-0.15000000000000002,-0.0,0.0
127,-14698.13148706313,-15116.949069879,0.97568,243,25,64.00071602417896,3,1935.999283975815,7.753583393022392,-0.15000000000000002,-0.0,0.0
128,-14714.075498830745,-15139.733777722984,0.97549,243,22,63.9914832428935,3,1936.0085167571035,7.781970357661389,-0.15000000000000002,-0.0,0.0
129,-14194.549509041193,-15037.355533050917,0.9753000000000001,243,19,63.982419503279225,3,1936.0175804967143,7.7596990710814655,-0.15000000000000002,-0.0,0.0
130,-14661.967584973523,-14971.808810188604,0.97511,243,24,63.99754880544751,3,1936.002451194552,7.759386829940897,-0.15000000000000002,-0.0,0.0
131,-14911.843925849238,-14889.327881426372,0.97492,243,24,64.00160106582858,3,1935.9983989341738,7.766771352634566,-0.15000000000000002,-0.0,0.0
132,-15235.139172251997,-14851.831641916307,0.97473,243,29,64.00892828453465,3,1935.9910717154712,7.757985211654614,-0.15000000000000002,-0.0,0.0
133,-15822.931028011915,-14899.595682677715,0.97454,243,23,64.00310054487304,3,1935.9968994551273,7.773513925637953,-0.15000000000000002,-0.0,0.0
134,-15534.168444344996,-15017.064528169198,0.97435,243,24,63.99456551301198,3,1936.0054344869877,7.763738658758519,-0.15000000000000002,-0.0,0.0
135,-15419.482141153907,-15045.513909504978,0.97416,243,19,63.9800417734405,3,1936.0199582265645,7.761017907110645,-0.15000000000000002,-0.0,0.0
136,-14799.068403744901,-14999.135719526554,0.97397,243,22,63.99438099225796,3,1936.005619007736,7.772202006417686,-0.15000000000000002,-0.0,0.0
137,-15166.114047197458,-15045.933975539985,0.97378,243,25,63.999685252566465,3,1936.0003147474317,7.786009945338444,-0.15000000000000002,-0.0,0.0
138,-14714.848054702303,-15046.011231127142,0.97359,243,19,63.98370655478172,3,1936.0162934452214,7.7771338078036045,-0.15000000000000002,-0.0,0.0
139,-14739.79788714115,-15100.53606893714,0.9734,243,27,64.00304681513725,3,1935.9969531848649,7.760805775076768,-0.15000000000000002,-0.0,0.0
140,-14833.676586204312,-15117.706969060218,0.97321,243,21,63.99152203395484,3,1936.0084779660488,7.756996086318395,-0.15000000000000002,-0.0,0.0
141,-15363.160535210282,-15162.838629996322,0.97302,243,23,63.99925429445628,3,1936.00074570555,7.75566184165697,-0.15000000000000002,-0.0,0.0
142,-15194.845432317918,-15158.809256002913,0.97283,243,22,64.00151159673172,3,1935.9984884032663,7.75779724544612,-0.15000000000000002,-0.0,0.0
