episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss,dynamic_tsla,dynamic_min_popularity
0,4200.05210600599,4200.05210600599,1000,0.06093749962747097,140,4.565778924151367,6,55.43422107584875,6.121549928796071,-0.06,-0.0,0.0,0.0,120.0,0.0
1,2357.2442581809737,3278.648182093482,2000,0.05993770994246006,161,15.099361950589254,12,44.90063804941078,3.5813011305339506,-0.12,-0.0,0.0,1.5959796595573426,240.0,0.0
2,3367.108589657693,3308.1349846148855,3000,0.05798905622214079,155,4.628957858490921,4,55.37104214150908,4.35767038481843,-0.04,-0.0,0.0,1.112868886590004,120.0,0.0
3,1123.506265511609,2761.9778048390663,4000,0.056617903523147106,155,14.987794224327038,9,45.012205775673024,3.3130762382566514,-0.09,-0.0,0.0,0.8539321315288544,279.9999999999999,0.0
4,3821.073104805899,2973.7968648324327,5000,0.0554747162386775,147,4.631310213688174,4,55.368689786311855,4.80396356646748,-0.04,-0.0,0.0,0.8303209030628205,120.0,0.0
5,1141.8255749479185,2668.468316518347,6000,0.05437161773443222,154,14.975303466536031,7,45.024696533463974,1.7243273392350744,-0.07,-0.0,0.0,0.7718266488611698,279.9999999999999,0.0
6,3527.6975998584544,2791.215356995505,7000,0.05333242006599903,139,4.544602831934904,4,55.45539716806509,4.710774920230079,-0.04,-0.0,0.0,0.6716690143942833,120.0,0.0
7,1359.0764846778752,2612.197997955802,8000,0.052332377061247826,154,14.98896361383683,7,45.01103638616317,2.7913059349839795,-0.07,-0.0,0.0,0.6347825518250465,279.9999999999999,0.0
8,3428.2019721302627,2702.8651061974087,9000,0.051449116319417953,149,4.6302591871407435,4,55.369740812859206,4.857068100537539,-0.04,-0.0,0.0,0.5685133215785027,120.0,0.0
9,1178.7879292866673,2550.4573885063346,10000,0.05055677518248558,153,15.015712856024383,7,44.98428714397572,2.5925570353873595,-0.07,-0.0,0.0,0.536366123855114,279.9999999999999,0.30000000000000016
10,3764.5042340460313,2506.9026013103385,11000,0.04978596977889538,142,4.54623412135155,4,55.453765878648426,4.769855225312163,-0.04,-0.0,0.0,0.5093843924999237,120.0,0.0
11,1159.1612016464767,2387.0942956568883,12000,0.04906672425568104,153,15.011785129783606,7,44.98821487021632,2.093089447633157,-0.07,-0.0,0.0,0.4771377897262573,279.9999999999999,0.30000000000000016
12,3524.6597327876984,2402.8494099698887,13000,0.048380665481090546,146,4.627858476720479,4,55.37214152327954,4.916148405619623,-0.04,-0.0,0.0,0.4605169542133808,120.0,0.0
13,1231.1204641621307,2413.610829834942,14000,0.047706722281873226,153,14.975174371778044,7,45.02482562822208,2.661483405594324,-0.07,-0.0,0.0,0.4600685727596283,279.9999999999999,0.30000000000000016
14,3799.1328712315203,2411.416806477503,15000,0.0470866309478879,147,4.630305410879781,4,55.36969458912018,4.918935529649189,-0.04,-0.0,0.0,0.4172538822889328,120.0,0.0
15,1271.8167472402247,2424.415923706734,16000,0.0464726984500885,154,14.991406644957905,7,45.00859335504213,2.1477301033942786,-0.07,-0.0,0.0,0.42237497061491014,279.9999999999999,0.30000000000000016
