episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss
0,-25248.359963680377,-25248.359963680377,3000,0.0522345807403326,2801,43.509023133473626,0,16.490976866526328,0.0,-0.0,-1.9352121812995016,0.0,2.1035973757505415
1,-25412.96297889352,-25330.66147128695,6000,0.04949200991541147,2814,43.61608916781814,0,16.38391083218183,0.0,-0.0,-1.7539153476690084,0.0,2.1030094021558763
2,-25419.900706128796,-25360.407882900898,9000,0.04736250638961792,2829,43.543951338742765,0,16.45604866125743,0.0,-0.0,-2.054672691748576,0.0,2.038806829452515
3,-25182.42406802463,-25315.91192918183,12000,0.04583156108856201,2824,43.530731372662345,0,16.469268627337488,0.0,-0.0,-2.7238967656350077,0.0,1.870297029018402
4,-25332.53886175741,-25319.237315696948,15000,0.0449497913941741,2822,43.57428527023806,0,16.425714729761783,0.0,-0.0,-0.1300247949271771,0.0,1.8714522647857665
