episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity,replication_state
13,3408.763182605798,3949.6024595623066,0.99734,1458,66,13.296224371778033,12,46.703775628222125,5.893038383916116,-0.12,-0.0,0.0,400.0,0.3,BALANCED
14,4576.523398767487,3954.2941426514,0.99715,1458,48,3.8293054108797855,6,56.17069458912012,6.951361317789512,-0.06,-0.0,0.0,200.0,0.3,BALANCED
15,3274.9467297827637,3941.4319077383216,0.99696,1458,72,13.447456644957905,12,46.55254335504209,5.62341107237552,-0.12,-0.0,0.0,400.0,0.3,BALANCED
16,4502.605266544196,3924.5968947481683,0.99677,1458,53,3.841809766085632,6,56.1581902339143,6.774137225974286,-0.06,-0.0,0.0,200.0,0.3,BALANCED
17,3322.887370624688,3925.0459222792983,0.99658,1458,72,13.398425887317108,12,46.60157411268295,5.304286842658305,-0.12,-0.0,0.0,400.0,0.3,BALANCED
18,4699.050630632099,3939.3320227278455,0.99639,1458,49,3.8292087004294793,6,56.17079129957041,6.755809500615236,-0.06,-0.0,0.0,200.0,0.3,BALANCED
19,3326.593751628681,3944.8927319974114,0.9962,1458,67,13.314848161097819,12,46.685151838902094,5.634659531520063,-0.12,-0.0,0.0,400.0,0.3,BALANCED
20,4602.632482311383,3953.6651362334023,0.99601,1458,53,3.825801055678239,6,56.1741989443218,6.843585408800066,-0.06,-0.0,0.0,200.0,0.3,BALANCED
21,3345.8801651559816,3959.92525228745,0.99582,1458,70,13.406757403199547,12,46.59324259680058,5.315535301802847,-0.12,-0.0,0.0,400.0,0.3,BALANCED
22,4607.32028366559,3966.720326171867,0.99563,1458,50,3.8358443060033487,6,56.16415569399663,6.848843145601503,-0.06,-0.0,0.0,200.0,0.3,BALANCED
23,3421.4968619365504,3967.993694104942,0.99544,1458,66,13.289571803503046,12,46.71042819649689,5.7718956615862025,-0.12,-0.0,0.0,400.0,0.3,BALANCED
24,4624.116423382993,3972.752996566493,0.99525,1458,50,3.8509406612091905,6,56.14905933879083,7.005619054814513,-0.06,-0.0,0.0,200.0,0.3,BALANCED
25,3409.9236671166564,3986.2506902998816,0.9950600000000001,1458,67,13.329551045368719,12,46.67044895463116,5.47977143175723,-0.12,-0.0,0.0,400.0,0.3,BALANCED
26,4584.762434807155,3994.466407126178,0.99487,1458,44,3.8337135954328767,6,56.16628640456718,6.953291328427591,-0.06,-0.0,0.0,200.0,0.3,BALANCED
27,3280.4915624796554,3990.226826311674,0.99468,1458,69,13.361173319085038,12,46.63882668091496,6.0101441203393176,-0.12,-0.0,0.0,400.0,0.3,BALANCED
28,4541.5891830808405,3974.4806815565485,0.99449,1458,48,3.835219950668768,6,56.164780049331206,6.741067237416718,-0.06,-0.0,0.0,200.0,0.3,BALANCED
29,3341.110954036738,3975.9324017973545,0.9943,1458,64,13.303592560843452,12,46.69640743915656,5.491019891013532,-0.12,-0.0,0.0,400.0,0.3,BALANCED
30,4472.9689060375795,3962.9660441699743,0.99411,1458,53,3.834498884965409,6,56.16550111503465,6.742739511253313,-0.06,-0.0,0.0,200.0,0.3,BALANCED
31,3355.270346130372,3963.9050622674135,0.99392,1458,74,13.498564835053282,12,46.501435164946734,5.8113925794733365,-0.12,-0.0,0.0,400.0,0.3,BALANCED
32,4536.763377167328,3956.849371617587,0.99373,1458,46,3.836851240214163,6,56.1631487597858,6.830515420242806,-0.06,-0.0,0.0,200.0,0.3,BALANCED
33,3239.8235739628694,3938.682042820219,0.99354,1458,71,13.381404076597104,12,46.61859592340295,5.502268349643986,-0.12,-0.0,0.0,400.0,0.3,BALANCED
34,4687.929966477554,3945.063397129675,0.99335,1458,44,3.8312341744249774,6,56.16876582557504,6.832187694079401,-0.06,-0.0,0.0,200.0,0.3,BALANCED
35,3481.775082025423,3952.2485386205517,0.99316,1458,65,13.287746350077375,12,46.71225364992264,5.822641038103791,-0.12,-0.0,0.0,400.0,0.3,BALANCED
36,4576.656414955235,3951.4379366353596,0.99297,1458,53,3.829842529789611,6,56.17015747021035,7.934963603068695,-0.06,-0.0,0.0,200.0,0.3,BALANCED
37,3274.537143494764,3950.842494736871,0.99278,1458,69,13.35490559237221,12,46.645094407627745,6.0305168087884535,-0.12,-0.0,0.0,400.0,0.3,BALANCED
38,4622.266575871058,3958.9102340158925,0.99259,1458,50,3.830741147929038,6,56.169258852070975,6.8640504145214365,-0.06,-0.0,0.0,200.0,0.3,BALANCED
39,3364.171440174542,3961.2162826296726,0.9924,1458,65,13.31609574029527,12,46.68390425970474,5.717401825522453,-0.12,-0.0,0.0,400.0,0.3,BALANCED
