episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action
0,-4686.079068531334,-4686.079068531334,0.99981,243,7,45.94493657914322,6,14.055063420856886,7.7671932992361565,-0.30000000000000004,-0.0,0.0
1,-4664.853339904854,-4675.4662042180935,0.99962,243,6,45.95071083980329,6,14.04928916019657,7.76671295493275,-0.30000000000000004,-0.0,0.0
2,-4447.575871023213,-4599.5027598198,0.99943,243,4,45.959162142053145,6,14.040837857946764,7.768300174762956,-0.30000000000000004,-0.0,-2.0
3,-4761.636536805159,-4640.03620406614,0.99924,243,9,45.95647240252865,6,14.043527597471252,7.771644757288735,-0.30000000000000004,-0.0,0.0
4,-4779.9743517325705,-4668.023833599426,0.99905,243,9,45.94272962106737,6,14.057270378932609,7.780531216441778,-0.30000000000000004,-0.0,-2.0
5,-4502.15025849672,-4640.378237748975,0.99886,243,9,45.94797988167615,6,14.052020118323986,7.761989263935421,-0.30000000000000004,-0.0,-2.0
6,-4708.95930369156,-4650.175532883631,0.99867,243,8,45.95231084969072,6,14.047689150309296,7.767334755700478,-0.30000000000000004,-0.0,0.0
7,-4525.535391686857,-4634.595515234034,0.99848,243,6,45.95392511006763,6,14.046074889932255,7.767742710476061,-0.30000000000000004,-0.0,-2.0
8,-4742.5801373360655,-4646.593806578704,0.99829,243,6,45.94171632863626,6,14.058283671363537,7.758956569652572,-0.30000000000000004,-0.0,0.0
9,-4831.633237841095,-4665.097749704943,0.9981,243,8,45.93540858904335,6,14.064591410956632,7.759800276383427,-0.30000000000000004,-0.0,0.0
10,-4674.470961707678,-4663.936939022578,0.99791,243,6,45.94442189125451,6,14.05557810874538,7.768245582124962,-0.30000000000000004,-0.0,0.0
11,-4682.417792506256,-4665.6933842827175,0.99772,243,5,45.95808015173022,6,14.041919848269899,7.76090715222315,-0.30000000000000004,-0.0,-2.0
12,-4800.089227394896,-4700.944719919886,0.99753,243,8,45.9558033704662,6,14.044196629533657,7.76560371458492,-0.30000000000000004,-0.0,-2.0
13,-4725.860702624269,-4697.367136501797,0.99734,243,9,45.9502076311349,6,14.049792368864964,7.761000138035938,-0.30000000000000004,-0.0,-2.0
14,-4654.084631647137,-4684.778164493253,0.99715,243,7,45.93290293327304,6,14.067097066726806,7.766710590268183,-0.30000000000000004,-0.0,-2.0
15,-4773.201252110195,-4711.883263854601,0.99696,243,6,45.94945319368444,6,14.05054680631553,7.762205417207784,-0.30000000000000004,-0.0,-2.0
16,-4728.337113743914,-4713.821044859836,0.99677,243,6,45.94631841230022,6,14.053681587699678,7.769786279172352,-0.30000000000000004,-0.0,-2.0
17,-4737.247178449619,-4734.992223536113,0.99658,243,13,45.94688267274161,6,14.053117327258382,7.774814992592427,-0.30000000000000004,-0.0,0.0
18,-4792.014084742975,-4739.935618276802,0.99639,243,11,45.94993397495684,6,14.05006602504284,7.776858560568991,-0.30000000000000004,-0.0,-2.0
19,-4859.823393654636,-4742.754633858158,0.9962,243,4,45.95422823529529,6,14.045771764704522,7.761993285173907,-0.30000000000000004,-0.0,-2.0
20,-4629.479896882472,-4738.255527375637,0.99601,243,8,45.94991145406148,6,14.050088545938557,7.773177384480947,-0.30000000000000004,-0.0,0.0
21,-4603.133389320927,-4730.327087057104,0.99582,243,5,45.94343571452859,6,14.056564285471472,7.756849351190845,-0.30000000000000004,-0.0,0.0
22,-4439.365602525278,-4694.254724570142,0.99563,243,9,45.944831350811704,6,14.055168649188436,7.759612129533259,-0.30000000000000004,-0.0,-2.0
23,-4772.580915448024,-4698.926745852517,0.99544,243,9,45.947759611154346,6,14.05224038884556,7.780220962275026,-0.30000000000000004,-0.0,0.0
24,-4415.141172757803,-4675.032399963584,0.99525,243,8,45.953084829903176,6,14.04691517009684,7.754468195706661,-0.30000000000000004,-0.0,0.0
25,-4808.608971439661,-4678.573171896531,0.9950600000000001,243,10,45.9495850903017,6,14.050414909698148,7.775940162823361,-0.30000000000000004,-0.0,0.0
26,-4809.484218628254,-4686.687882384965,0.99487,243,5,45.94971239256417,6,14.050287607435767,7.759399998062646,-0.30000000000000004,-0.0,0.0
27,-4703.071426874046,-4683.270307227407,0.99468,243,5,45.95269665285103,6,14.047303347148828,7.756235816831516,-0.30000000000000004,-0.0,-2.0
28,-4755.74742345052,-4679.643641098163,0.99449,243,8,45.951939871694506,6,14.048060128305394,7.757658718298637,-0.30000000000000004,-0.0,0.0
29,-4579.703730651222,-4651.631674797821,0.9943,243,8,45.95384213220895,6,14.046157867791335,7.773478389834904,-0.30000000000000004,-0.0,0.0
30,-4628.559967040374,-4651.539681813611,0.99411,243,6,45.96268943439411,6,14.037310565605862,7.758765593825436,-0.30000000000000004,-0.0,0.0
31,-4766.809763639925,-4667.907319245511,0.99392,243,11,45.95246369490846,6,14.047536305091759,7.776800073705752,-0.30000000000000004,-0.0,0.0
32,-4504.107403173169,-4674.3814993103,0.99373,243,9,45.93749491339981,6,14.062505086600305,7.764543931482443,-0.30000000000000004,-0.0,0.0
33,-4758.912766824206,-4673.014684447919,0.99354,243,4,45.94811317388394,6,14.051886826115924,7.786015898755605,-0.30000000000000004,-0.0,-2.0
34,-4711.1501212242865,-4702.6155792945665,0.99335,243,5,45.95409847619816,6,14.0459015238018,7.7694757339948906,-0.30000000000000004,-0.0,-2.0
35,-4519.630386102322,-4673.717720760833,0.99316,243,9,45.95875873681526,6,14.041241263184585,7.756565525224768,-0.30000000000000004,-0.0,-2.0
36,-4585.951989740252,-4651.364497872031,0.99297,243,4,45.95542395506644,6,14.044576044933557,7.7643317994485646,-0.30000000000000004,-0.0,-2.0
37,-4709.954706245767,-4652.052825809204,0.99278,243,5,45.95042821573952,6,14.049571784260438,7.764569031463666,-0.30000000000000004,-0.0,-2.0
38,-4773.506945543679,-4653.82877801852,0.99259,243,7,45.94527918397307,6,14.054720816026803,7.764032831911985,-0.30000000000000004,-0.0,-2.0
39,-4656.468547227228,-4661.505259676121,0.9924,243,9,45.96452544426416,6,14.035474555735671,7.76187257128563,-0.30000000000000004,-0.0,0.0
40,-4634.18638577412,-4662.067901549495,0.99221,243,6,45.95734666293998,6,14.042653337059791,7.770775404352108,-0.30000000000000004,-0.0,-2.0
41,-4734.876517369791,-4658.874576922482,0.99202,243,11,45.94715292327859,6,14.052847076721472,7.7662886907085324,-0.30000000000000004,-0.0,0.0
42,-4589.833552290062,-4667.4471918341715,0.99183,243,8,45.95628222569135,6,14.043717774308767,7.757176008767397,-0.30000000000000004,-0.0,-2.0
43,-4772.250360476707,-4668.780951199421,0.99164,243,11,45.927244485978015,6,14.072755514021836,7.771220493220979,-0.30000000000000004,-0.0,0.0
44,-4638.898124700644,-4661.555751547057,0.99145,243,5,45.95396570458124,6,14.046034295418954,7.769407050446219,-0.30000000000000004,-0.0,0.0
45,-4771.566734106474,-4686.749386347473,0.99126,243,6,45.94187396494097,6,14.05812603505909,7.762318972328672,-0.30000000000000004,-0.0,-2.0
46,-4636.962961456916,-4691.85048351914,0.99107,243,7,45.93672526734078,6,14.063274732659119,7.764362540305237,-0.30000000000000004,-0.0,0.0
47,-4730.681900582645,-4693.923202952827,0.99088,243,6,45.94886152782947,6,14.051138472170601,7.771008361187102,-0.30000000000000004,-0.0,0.0
