episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action
0,-4861.1868597823905,-4861.1868597823905,0.99981,243,9,45.93923657914322,6,14.060763420856883,7.7671932992361565,-0.30000000000000004,-0.0,-2.0
1,-4639.597606239712,-4750.392233011051,0.99962,243,7,45.95286083980329,6,14.04713916019657,7.76671295493275,-0.30000000000000004,-0.0,0.0
2,-4657.859327319317,-4719.547931113807,0.99943,243,5,45.96421214205314,6,14.035787857946765,7.768300174762956,-0.30000000000000004,-0.0,0.0
3,-4752.394545197613,-4727.7595846347585,0.99924,243,7,45.95182240252864,6,14.04817759747125,7.771644757288735,-0.30000000000000004,-0.0,0.0
4,-4687.567743883515,-4719.72121648451,0.99905,243,7,45.951079621067365,6,14.04892037893262,7.780531216441778,-0.30000000000000004,-0.0,0.0
5,-4557.91287242013,-4692.753159140447,0.99886,243,5,45.95192988167615,6,14.048070118323993,7.761989263935421,-0.30000000000000004,-0.0,-2.0
6,-4824.297421951941,-4711.545196684945,0.99867,243,13,45.94896084969072,6,14.051039150309293,7.767334755700478,-0.30000000000000004,-0.0,0.0
7,-4733.7513790026205,-4714.320969474655,0.99848,243,7,45.94652511006763,6,14.053474889932245,7.767742710476061,-0.30000000000000004,-0.0,-2.0
8,-4652.99065896593,-4707.506490529241,0.99829,243,6,45.947016328636266,6,14.052983671363528,7.758956569652572,-0.30000000000000004,-0.0,-2.0
9,-4721.77167755247,-4708.933009231563,0.9981,243,4,45.94880858904335,6,14.051191410956626,7.759800276383427,-0.30000000000000004,-0.0,-2.0
10,-4735.445183490163,-4696.358841602341,0.99791,243,6,45.94857189125451,6,14.051428108745386,7.768245582124962,-0.30000000000000004,-0.0,-2.0
11,-4533.239798507386,-4685.723060829108,0.99772,243,5,45.95808015173022,6,14.041919848269906,7.76090715222315,-0.30000000000000004,-0.0,-2.0
12,-4496.704572183704,-4669.607585315547,0.99753,243,7,45.94955337046619,6,14.050446629533665,7.76560371458492,-0.30000000000000004,-0.0,0.0
13,-4891.432119033095,-4683.511342699096,0.99734,243,13,45.9501576311349,6,14.049842368864937,7.761000138035938,-0.30000000000000004,-0.0,0.0
14,-4844.228567154436,-4699.177425026188,0.99715,243,9,45.93890293327304,6,14.061097066726813,7.766710590268183,-0.30000000000000004,-0.0,0.0
15,-4524.072302836518,-4695.793368067827,0.99696,243,8,45.939403193684434,6,14.060596806315512,7.762205417207784,-0.30000000000000004,-0.0,0.0
16,-4557.735685647638,-4669.137194437395,0.99677,243,5,45.94426841230022,6,14.055731587699677,7.769786279172352,-0.30000000000000004,-0.0,-2.0
17,-4760.627211876542,-4671.824777724788,0.99658,243,7,45.95083267274161,6,14.049167327258369,7.774814992592427,-0.30000000000000004,-0.0,-2.0
18,-4676.2719514235405,-4674.152906970548,0.99639,243,11,45.94388397495684,6,14.056116025042831,7.776858560568991,-0.30000000000000004,-0.0,-2.0
19,-4758.088269525589,-4677.784566167861,0.9962,243,6,45.95437823529529,6,14.045621764704524,7.761993285173907,-0.30000000000000004,-0.0,0.0
20,-4745.17337239582,-4678.757385058426,0.99601,243,4,45.95356145406148,6,14.04643854593855,7.773177384480947,-0.30000000000000004,-0.0,-2.0
21,-4594.495514166663,-4684.882956624355,0.99582,243,4,45.950185714528594,6,14.049814285471463,7.756849351190845,-0.30000000000000004,-0.0,0.0
22,-4367.078860577944,-4671.920385463779,0.99563,243,7,45.949981350811704,6,14.050018649188436,7.759612129533259,-0.30000000000000004,-0.0,0.0
