episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,2918.3952997327337,2918.3952997327337,0.99981,1458,141,4.565778924151367,6,55.43422107584875,4.654883262129862,-0.06,-0.0,0.0,120.0,0.0
1,1029.4586208676114,1973.9269603001726,0.99962,1458,156,15.038611950589253,12,44.96138804941078,3.0979677971999675,-0.12,-0.0,0.0,240.0,0.0
2,2807.144832099199,2251.6662508998484,0.99943,1458,188,4.970057858490915,6,55.02994214150907,4.624337051484475,-0.06,-0.0,0.0,120.0,0.0
3,1189.1272276133402,1986.0314950782213,0.99924,1458,191,15.66909422432704,12,44.330905775673,2.8152556112997686,-0.12,-0.0,0.0,240.0,0.0
4,2175.639610253597,2023.9531181132963,0.99905,1458,188,4.964310213688178,6,55.03568978631181,4.803963566466888,-0.06,-0.0,0.0,120.0,0.0
5,1207.9880460503746,1887.9589394361428,0.99886,1458,206,16.01750346653604,12,43.98249653346399,2.328381895774964,-0.12,-0.0,0.0,240.0,0.0
6,2989.2235283532323,2045.2824521385842,0.99867,1458,151,4.650802831934903,6,55.34919716806507,4.710774920229487,-0.06,-0.0,0.0,120.0,0.0
7,1274.1686601893527,1948.8932281449302,0.99848,1458,186,15.63876361383683,12,44.36123638616318,2.639856924148493,-0.12,-0.0,0.0,240.0,0.0
8,3005.11013535643,2066.2506622795413,0.99829,1458,168,4.805309187140747,6,55.19469081285921,4.857068100536947,-0.06,-0.0,0.0,120.0,0.0
9,1172.8868081286953,1976.9142768644567,0.9981,1458,206,16.05161285602439,12,43.94838714397573,3.107983207951989,-0.12,-0.0,0.0,240.0,0.0
10,2857.011414365509,1970.775888327734,0.99791,1458,154,4.6443341213515525,6,55.35566587864843,4.769855225311571,-0.06,-0.0,0.0,120.0,0.0
11,896.2085566836176,1957.4508819093348,0.99772,1458,195,15.786685129783612,12,44.21331487021634,2.6419376889045565,-0.12,-0.0,0.0,240.0,0.0
12,2499.8425387805814,1926.7206525774727,0.99753,1458,174,4.8312584767204765,6,55.16874152327954,4.916148405619623,-0.06,-0.0,0.0,120.0,0.0
13,1286.4172207526346,1936.4496518914025,0.99734,1458,173,15.333374371778042,12,44.666625628222064,3.155063973193525,-0.12,-0.0,0.0,240.0,0.0
14,2570.5059915809284,1975.9362900241358,0.99715,1458,188,4.963305410879783,6,55.03669458912019,4.918935529649189,-0.06,-0.0,0.0,120.0,0.0
15,1081.7313593085216,1963.31062134995,0.99696,1458,166,15.257806644957908,12,44.74219335504212,2.7056851206258647,-0.12,-0.0,0.0,240.0,0.0
16,2912.3284122025343,1955.62110973488,0.99677,1458,173,4.813809766085627,6,55.186190233914324,4.623562043290477,-0.06,-0.0,0.0,120.0,0.0
17,944.5438462910527,1922.6586283450506,0.99658,1458,164,15.226325887317119,12,44.773674112682976,2.173811404430508,-0.12,-0.0,0.0,240.0,0.0
18,2692.445186041061,1891.3921334135134,0.99639,1458,151,4.639208700429477,6,55.36079129957037,4.593015834358725,-0.06,-0.0,0.0,120.0,0.0
19,1427.6855522246244,1916.8720078231067,0.9962,1458,185,15.615248161097805,12,44.384751838902126,2.724432552533437,-0.12,-0.0,0.0,240.0,0.0
20,3123.619379766027,1943.5328043631584,0.99601,1458,141,4.554801055678236,6,55.445198944321795,4.739309014666777,-0.06,-0.0,0.0,120.0,0.0
21,985.3598010359615,1952.4479287983927,0.99582,1458,204,16.008207403199552,12,43.991792596800636,2.1925588363380797,-0.12,-0.0,0.0,240.0,0.0
22,2765.4846621907127,1979.012141139406,0.99563,1458,173,4.811894306003347,6,55.188105693996675,4.748071909335838,-0.06,-0.0,0.0,120.0,0.0
23,1033.6894003769105,1953.7393591018335,0.99544,1458,188,15.630471803503045,12,44.36952819649688,2.953159435977004,-0.12,-0.0,0.0,240.0,0.0
24,2921.609614836202,1988.8497214273607,0.99525,1458,149,4.648790661209193,6,55.35120933879079,5.009365091357524,-0.06,-0.0,0.0,120.0,0.0
25,1655.6399189739698,2046.2405773939056,0.9950600000000001,1458,160,15.121451045368726,12,44.878548954631135,2.4662857195953833,-0.12,-0.0,0.0,240.0,0.0
26,2817.3058953020454,2036.7383257038568,0.99487,1458,134,4.56271359543288,6,55.43728640456721,4.922152214045985,-0.06,-0.0,0.0,120.0,0.0
27,1334.483825997378,2075.7323236744887,0.99468,1458,170,15.30742331908504,12,44.69257668091498,3.850240200547784,-0.12,-0.0,0.0,240.0,0.0
28,2958.5328117043773,2102.341086240821,0.99449,1458,137,4.560169950668766,6,55.43983004933118,4.56844539569453,-0.06,-0.0,0.0,120.0,0.0
29,1120.8763268200116,2071.6601637003596,0.9943,1458,170,15.304742560843453,12,44.69525743915654,2.48503315168922,-0.12,-0.0,0.0,240.0,0.0
